631260-99999,+11.600,+043.150,+0007.3,19490210,19640131
102030-99999,+53.333,+007.200,+0006.0,19600401,19921231
380230-99999,+44.850,+056.333,+0126.0,19590101,20050104
678750-99999,-19.317,+031.433,+1190.0,19870312,20170521
704545-99999,+51.383,+179.267,+0069.0,19430131,19931001
471560-99999,+35.167,+126.900,+0074.0,19730101,20170522
949300-99999,-37.700,+148.083,+0350.0,19980301,20170522
085095-99999,+38.666,-028.176,+0094.8,20061010,20160304
031680-99999,+55.600,-002.900,+0146.0,19730101,20050523
579110-99999,+25.950,+107.133,+0977.0,19740421,19740819
997454-99999,+54.900,-022.900,+0003.0,20051015,20160203
287050-99999,+54.417,+051.100,+0158.0,19611205,20170522
747020-23110,+36.333,-119.950,+0070.7,19610701,20170523
718184-99999,+53.683,-057.033,+0012.0,19790131,19791006
418520-99999,+26.017,+088.400,-0999.9,19730107,20050221
406750-99999,+31.717,+046.100,+0006.0,20100408,20170522
489380-99999,+19.233,+101.733,+0326.0,19730101,20170522
956160-99999,-32.533,+117.083,+0297.0,20010916,20170521
957130-99999,-30.950,+149.067,+0302.0,20030330,20120726
026850-99999,+56.067,+016.683,+0030.0,19771126,20070307
627300-99999,+15.387,+036.329,+0509.3,19490130,20170110
415990-99999,+32.500,+074.533,+0255.0,20130101,20170522
485575-99999,+08.540,+099.945,+0004.0,20050322,20170522
712020-99999,+52.783,-112.433,+0712.0,19800301,20170522
275155-99999,+55.973,+037.415,+0189.6,19730101,20170522
718880-99999,+53.183,-111.733,+0711.0,19550702,20170522
641750-99999,-01.533,+028.900,+1574.0,19490704,19531231
480330-99999,+22.583,+095.717,+0110.0,19450131,20170522
603550-99999,+36.933,+006.950,+0007.0,19570206,20170522
683350-99999,-27.550,+024.767,+1100.0,19980301,20170522
782290-99999,+23.034,-081.435,+0064.0,19730101,20170522
061930-99999,+55.300,+014.767,+0009.0,19310101,20170522
716630-99999,+53.133,-109.400,+0640.0,20140404,20170522
247240-99999,+63.033,+112.483,+0422.0,19480101,20170522
943140-99999,-21.633,+116.333,+0200.0,19900206,20050916
167400-99999,+36.800,+027.100,+0125.0,19670318,19710318
067980-99999,+46.800,+010.283,+1295.0,19901101,20170522
841170-99999,-00.950,-080.683,+0014.6,19770701,20170522
302460-99999,+57.667,+111.667,+0332.0,19550310,20010511
992970-99999,+48.200,-123.400,+0003.0,19880311,19960312
998002-99999,+39.533,-074.450,+0012.0,20071016,20170522
713985-99999,+45.617,-074.417,+0075.0,19770701,20060718
715030-99999,+65.217,-123.433,+0213.0,19861101,20170522
718793-99999,+49.750,-114.900,+1137.0,19921216,19950414
743312-99999,+34.047,-094.399,+0108.0,20020430,20031231
287550-99999,+54.267,+063.950,+0104.0,19530216,20010831
710534-99999,+69.583,-120.750,+0098.0,19790131,19790131
319310-99999,+44.800,+133.083,+0099.0,19530216,20030217
603690-99999,+36.767,+003.100,+0012.0,19430325,20170522
999999-93901,+32.733,-096.967,+0150.9,19450301,19721231
560290-99999,+33.017,+096.950,+3682.0,19560820,20170522
389110-99999,+37.833,+065.200,+0240.0,19320101,20170522
421080-99999,+30.733,+078.450,+1200.0,19990420,20030305
971925-99999,-08.748,+115.167,+0004.3,20050104,20170522
804413-99999,+08.945,-064.151,+0262.4,19900424,20150929
584640-99999,+30.617,+121.083,+0007.0,19570601,20100424
999999-93907,+35.633,-091.183,+0074.1,19450301,19451206
745057-53130,+34.259,-118.413,+0305.7,20060101,20170523
407330-99999,+48.983,+012.200,+0100.6,20010830,20040731
911720-99999,+21.433,-158.133,+0035.0,20090519,20090520
307410-99999,+52.767,+109.967,+1286.0,19480101,20170522
172180-99999,+38.513,+027.010,+0004.9,19500115,20170522
945780-99999,-27.417,+153.067,+0006.0,19441001,20170522
489236-99999,+20.567,+100.583,+0579.0,19730101,19730201
162190-99999,+42.467,+012.983,+1875.0,19650201,20170522
338170-99999,+46.750,+028.350,+0078.0,19590101,20010718
745946-93786,+38.308,-075.124,+0003.7,20060101,20170524
749540-99999,-07.050,+147.050,+0003.0,19430930,19440123
692574-99999,+32.482,+045.767,+0030.0,19870224,20110731
722058-99999,+29.070,-080.920,+0003.0,19750911,19830324
063790-99999,+50.800,+005.717,+0049.0,19940901,19990330
118670-99999,+48.767,+018.600,+0261.0,19780606,20170522
239190-99999,+60.133,+059.817,+0229.0,19620605,20000109
957230-99999,-34.817,+148.900,+0520.0,19900201,20170518
583670-99999,+31.198,+121.336,+0003.0,19560820,20170522
869230-99999,-24.667,-047.550,+0004.5,20160704,20170522
409880-99999,+31.550,+064.367,+0780.0,19730101,20130731
725628-04935,+40.450,-099.339,+0702.3,20060101,20170523
621240-99999,+26.987,+014.473,+0434.9,19611204,20140111
889490-99999,-64.817,-063.500,+0010.0,19490105,19531130
320710-99999,+50.733,+142.717,+0095.0,19530216,20040903
476290-99999,+36.383,+140.467,+0030.7,19521231,20170522
672790-99999,-17.367,+035.033,+0089.0,19730108,20020713
745985-63806,+36.631,-080.018,+0286.8,20060101,20170523
131060-99999,+45.950,+013.650,+0102.0,19830210,19960208
722356-13939,+33.483,-090.985,+0039.3,19420120,20100731
995000-99999,+29.180,-088.210,+0000.0,20020409,20170522
915200-99999,-09.428,+160.055,+0008.5,19430316,20170522
972840-99999,-08.633,+120.450,+1170.0,20011108,20170522
847570-99999,-16.433,-073.100,+0000.0,19810708,19810708
944220-99999,-26.883,+115.950,+0289.0,19900206,20170522
692884-99999,+00.000,+000.000,+0000.0,19910209,19991124
274910-99999,+57.000,+048.733,+0143.0,19730104,20170522
720321-04893,+45.654,-084.519,+0193.6,20060101,20170523
387560-99999,+38.617,+055.183,+0206.0,19600111,20090520
712950-99999,+50.633,-093.217,+0363.0,20030617,20170522
839260-99999,-26.867,-048.633,+0005.0,19360904,19440331
100910-99999,+54.683,+013.433,+0041.0,19310101,20030816
896100-99999,-65.850,+113.067,+0090.0,20040608,20170522
129500-99999,+46.583,+018.850,+0098.0,19801009,20170522
722251-53958,+32.514,-092.588,+0094.8,20060425,20170523
868960-99999,-23.450,-054.183,+0337.5,20160704,20170522
317700-99999,+49.000,+140.300,+0023.8,19590130,20170522
749048-99999,+29.845,-082.048,+0059.7,19431210,20170522
947400-99999,-31.033,+150.267,+0307.0,20010915,20170521
703850-99999,+57.267,-133.617,+0011.0,19730101,20020524
080860-99999,+42.817,-001.667,+0461.0,19730101,20010705
726666-99999,+44.517,-109.017,+1551.0,19730101,19770802
161190-99999,+44.633,+008.933,+0475.0,19730101,20170522
943000-99999,-24.883,+113.667,+0008.0,19450109,20170522
720903-00441,+38.700,-087.130,+0143.3,20151208,20151217
103940-99999,+52.217,+014.117,+0101.0,20040714,20040714
073901-99999,+47.560,-000.312,+0059.1,20040510,20170522
412520-99999,+23.233,+056.433,+0327.0,20011108,20170522
039050-99999,+54.667,-007.317,+0113.0,19730101,20011116
722155-99999,+39.217,-104.633,+2125.0,20040525,20051231
725387-99999,+47.467,-087.883,+0190.0,19781128,20051231
918430-99999,-21.203,-159.806,+0005.8,19730101,20170522
687220-99999,-32.383,+020.667,+1459.0,19590917,20170522
067800-99999,+46.833,+009.817,+2667.0,19881201,20170522
703926-99999,+56.933,-154.183,+0013.0,20070521,20170522
238490-99999,+61.344,+073.402,+0061.0,19320101,20170522
172960-99999,+36.617,+029.117,+0003.0,20080821,20170522
130180-99999,+46.233,+014.483,+0388.9,19520102,19621231
160700-99999,+45.950,+009.383,+2403.0,19730301,20050902
724810-99999,+37.380,-120.568,+0057.6,20011031,20011115
720277-99999,+35.256,-081.601,+0258.0,20040525,20051231
644590-99999,+01.617,+018.067,+0326.0,19491205,20170522
637230-99999,-00.464,+039.648,+0148.0,19570101,20170522
133400-99999,+43.833,+017.017,+0724.0,19820101,19930224
913691-99999,+07.083,+171.133,+0004.0,20040713,20170522
713070-99999,+42.450,-081.883,+0206.0,20040510,20170522
318150-99999,+47.683,+137.483,+0488.0,19590102,19950602
949999-00062,-12.580,+131.320,+0010.0,19711231,19821030
073740-99999,+46.170,+003.404,+0249.0,19730101,20170522
104930-99999,+51.667,+014.633,+0100.0,19400801,20011007
999999-64757,+44.233,-079.781,+0246.0,20040715,20170523
999999-64756,+41.786,-073.742,+0125.9,20041101,20170523
725514-03757,+38.142,-076.429,+0006.4,20060822,20170523
949999-00061,-21.720,+122.200,+0303.0,19741101,19820930
125280-99999,+50.867,+018.417,+0073.0,19400701,19420630
943400-99999,-20.733,+143.133,+0214.0,19570918,20170522
336210-99999,+49.150,+034.200,+0118.0,19590101,20160614
414670-99999,+12.833,+045.033,+0003.0,19430413,19931025
744900-14702,+42.470,-071.289,+0040.5,19430205,19921231
074690-99999,+45.930,+006.880,+1042.0,20050201,20090520
947770-99999,-33.400,+151.333,+0020.0,19980301,20121231
042830-99999,+60.133,-045.233,+0005.0,19730102,20060217
111210-99999,+47.250,+011.350,+0579.0,20140521,20170522
728110-99999,+50.217,-066.267,+0055.0,19730101,19770804
726809-99999,+43.500,-116.233,+0958.0,19990416,20010710
836080-99999,-20.467,-055.800,+0156.0,19310102,19400301
345100-99999,+48.600,+037.983,+0124.0,19590101,20160614
270200-99999,+59.950,+038.600,+0120.4,20120328,20170522
998158-99999,+55.850,-142.550,+0005.0,20080724,20170522
729590-26394,+69.450,-133.000,+0018.0,19730101,19770630
071330-99999,+48.833,-001.617,+0042.0,19730101,20170428
014180-99999,+60.017,+005.200,+0032.0,19730101,20170522
037435-99999,+51.383,-001.283,+0122.0,19760428,19920417
728775-99999,+51.300,-116.967,+0787.0,19730102,19770630
716315-99999,+43.767,-081.700,+0213.0,19770701,19801031
592280-99999,+23.133,+107.650,+0457.0,19880201,20021209
204710-99999,+75.950,+082.950,+0011.9,19550130,20170522
722895-99999,+34.667,-120.467,+0027.0,19920409,20051231
953660-99999,-21.167,+149.117,+0014.0,20030330,20120604
720646-00228,+37.513,-122.501,+0020.1,20130101,20150602
475850-99999,+39.650,+141.967,+0047.0,19521231,20170522
819540-99999,-08.517,-037.717,+0449.5,20160704,20170522
997482-99999,+43.500,-044.900,+0003.0,20051012,20071214
028680-99999,+66.167,+029.150,+0362.8,20080115,20170522
997554-99999,+53.300,-143.700,+0003.0,20051018,20071117
085155-99999,+39.092,-028.030,+0026.2,20050719,20160304
869980-99999,-33.742,-053.371,+0027.5,20160704,20170522
998409-99999,+38.983,-076.480,+0000.0,20100714,20170522
948130-99999,-36.967,+139.717,+0018.0,19910401,20170522
171920-99999,+38.383,+034.050,+0961.0,20081125,20170522
630300-99999,+14.833,+039.333,+2642.0,19490209,19631231
725347-14880,+42.417,-087.867,+0221.6,20060101,20170523
720392-00128,+31.056,-082.767,+0057.3,20130101,20170505
783580-99999,+21.200,-076.617,+0013.0,19730101,20161011
785260-99999,+18.417,-066.000,+0004.0,19410617,20150602
645525-99999,+01.550,+011.567,+0658.0,20060313,20101101
998497-99999,+41.976,-087.648,+0177.0,20120620,20170522
720667-99999,+28.217,-089.617,+0223.7,20091217,20140203
720649-00231,+36.330,-077.635,+0044.2,20150224,20170523
720939-99999,+46.173,-098.080,+0406.9,20110513,20130430
375140-99999,+41.650,+043.000,+0989.0,19590915,20170522
103180-99999,+52.117,+008.283,+0305.0,19850227,20021122
560070-99999,+33.417,+092.833,+4648.0,19591209,19620331
619310-99999,+00.378,+006.712,+0010.1,19730101,20170522
646550-99999,+06.533,+021.983,+0584.0,19730101,20121218
726025-99999,+44.633,-063.500,+0051.0,19770125,19770630
470910-99999,+38.133,+128.600,+0013.0,19730101,19811030
486030-99999,+06.200,+100.400,+0005.0,19490101,20170522
996570-99999,+50.400,+000.000,+0000.0,20011129,20170522
348580-99999,+45.917,+043.350,+0087.0,19351231,20170522
319590-99999,+44.367,+135.850,+0034.0,19530216,20170522
125500-99999,+50.817,+019.100,+0295.0,19400101,20170522
724100-13733,+37.321,-079.207,+0286.5,19730101,20170523
233680-99999,+66.250,+082.167,+0022.0,19560103,19630118
997601-99999,+38.500,+134.200,+0003.0,20070919,20170522
714850-99999,+50.933,-127.650,+1605.0,19850102,20170522
998248-99999,+18.217,-067.150,+0003.0,20090120,20170522
729690-26463,+69.583,-140.183,+0001.0,19730801,19770630
703886-99999,+56.247,-134.650,+0000.0,19790507,20051231
356620-99999,+47.833,+066.733,+0488.0,20131128,20170522
061430-99999,+54.699,+011.440,+0004.9,19860401,20070209
163500-99999,+38.997,+017.080,+0158.8,19570701,20161214
030210-99999,+57.150,-007.317,+0006.0,19730103,20050920
943640-99999,-24.450,+148.617,+0219.0,19900201,20100531
724285-13812,+39.817,-082.933,+0226.8,19420801,20170523
833740-99999,-15.917,-050.133,+0512.0,19310101,20170522
012590-99999,+64.400,+010.450,+0018.4,19730101,20170104
011841-99999,+68.933,+016.683,+0045.0,20070307,20070307
997783-99999,+37.217,-076.400,+0004.0,20061121,20090117
985375-99999,+11.683,+122.367,+0007.0,19841210,19850111
890270-99999,-71.950,+023.350,+1397.0,19570301,19571225
411640-99999,+25.833,+051.267,+0019.0,20111201,20150401
133760-99999,+43.700,+020.700,+0217.0,19360102,20170522
236290-99999,+63.200,+064.483,+0028.0,19560101,20030223
488520-99999,+16.402,+107.703,+0014.6,19570101,20170522
346060-99999,+47.667,+036.250,+0135.0,19581230,20030112
992180-99999,+45.330,-086.420,+0176.4,19791016,20170522
236080-99999,+63.233,+052.900,+0180.0,19590101,20010830
247180-99999,+62.100,+108.233,+0272.0,19570701,20011120
024190-99999,+59.367,+013.467,+0046.0,19840520,19840520
957730-99999,-30.533,+151.617,+1081.0,19970101,20170522
339760-99999,+45.033,+035.383,+0026.0,19320103,20150331
867400-99999,-16.717,-043.867,+0647.8,20160704,20170522
982330-99999,+17.638,+121.731,+0021.3,19490101,20170522
112290-99999,+46.767,+014.833,+0404.0,19771101,20170522
992640-99999,+37.750,-122.820,+0000.0,19780429,20170522
786250-99999,+16.317,-089.417,+0500.0,19730102,20100727
013650-99999,+61.251,+008.917,+0965.0,19730404,20170522
999999-54794,+43.172,-070.928,+0036.3,20011216,20170523
999999-54795,+43.109,-070.948,+0019.2,20011216,20170523
999999-54796,+41.491,-071.541,+0035.1,20011216,20170523
999999-54797,+41.478,-071.542,+0032.3,20011216,20170523
165650-99999,+39.100,+009.517,+0118.0,20050805,20120525
123760-99999,+52.196,+021.656,+0184.1,20020601,20170522
720395-00130,+28.950,-098.517,+0131.1,20130101,20150602
515670-99999,+42.050,+086.567,+1097.0,19560820,19991105
471390-99999,+35.988,+129.420,+0021.3,19730101,20161206
431610-99999,+16.817,+075.717,+0594.0,19440101,20170522
579830-99999,+00.000,+000.000,-0999.0,19740806,20040118
012800-99999,+64.133,+011.333,+0118.0,19730101,20081231
073865-99999,+46.826,+004.818,+0189.9,19840911,19850810
480240-99999,+23.200,+094.067,+0152.0,19450205,20070710
105490-99999,+50.850,+010.467,+0920.2,19280702,19750630
992840-99999,-18.000,-085.100,+0003.0,19860616,19950403
423870-99999,+26.117,+085.400,+0053.0,19740515,20170522
036280-99999,+51.517,-002.583,+0059.0,19370601,20170522
409380-99999,+34.210,+062.228,+0977.2,19730101,20170522
702716-99999,+61.817,-147.550,+0900.0,19730102,19960104
408020-99999,+32.667,+051.867,+1543.0,20041001,20160308
161120-99999,+44.983,+006.850,+2680.0,19730101,19840525
320770-99999,+50.233,+142.583,+0181.0,19471231,20040903
299230-99999,+53.067,+082.300,+0219.0,19530216,20170522
541720-99999,+43.850,+126.550,+0188.0,19570601,20020809
749394-99999,+51.650,+178.667,+0307.0,19430422,19431008
726166-54781,+42.891,-073.247,+0251.8,20060101,20170523
412163-99999,+24.467,+052.317,+0025.0,20080721,20170519
998223-99999,+44.333,-075.933,+0000.0,20091111,20170522
616980-99999,+12.883,-014.967,+0010.0,19730101,20170522
727870-94119,+47.974,-117.428,+0667.8,20100801,20170523
997389-99999,+33.848,-078.489,+0003.0,20050524,20170522
485500-99999,+09.467,+100.050,+0005.0,19730101,20170522
725488-99999,+42.683,-091.967,+0328.0,19950423,20051231
350450-99999,+52.183,+061.233,+0263.0,19480101,19601223
410080-99999,+22.717,+042.167,+0870.0,20041015,20041015
855780-99999,-33.167,-070.283,+4300.0,19350813,19351029
725075-99999,+42.696,-073.170,+0199.0,19730101,20051231
723066-99999,+35.333,-077.950,+0034.0,20000101,20041231
431090-99999,+17.817,+073.100,+0020.0,19440101,20170522
077380-99999,+42.483,+001.983,+1432.0,19820401,20131122
477550-99999,+34.900,+132.067,+0020.9,19521231,20170522
024620-99999,+59.867,+017.633,+0013.0,20061108,20170522
961630-99999,-00.875,+100.352,+0002.7,19480101,20170522
804350-99999,+09.749,-063.153,+0068.3,19730206,20161024
726403-99999,+42.970,-088.550,+0307.1,20010904,20110810
471260-99999,+36.933,+126.450,+0084.0,19740101,20090806
433210-99999,+11.031,+077.044,+0403.6,19730101,20170522
814150-99999,+03.633,-054.033,+0106.0,19730103,20170522
517650-99999,+40.633,+087.700,+0847.0,19570630,20170522
715190-99999,+49.867,-111.383,+0799.0,20040921,20170522
227810-99999,+62.967,+046.583,+0095.0,19590101,20021107
998474-99999,+38.057,-122.259,+0010.0,20110909,20170522
833020-99999,-14.250,-059.250,-0999.9,19891117,20050730
586480-99999,+28.050,+119.333,+0274.0,19740421,19840513
012920-99999,+63.417,+011.700,+0240.0,19730101,20040930
432450-99999,+14.450,+079.983,+0020.0,19440101,20170522
285480-99999,+55.517,+060.917,+0254.0,19590101,20030922
749306-99999,+05.047,+119.743,+0004.6,19450426,19450809
257050-99999,+62.450,+152.317,+0260.0,19590101,20170522
150690-99999,+47.317,+025.133,+0920.0,19730802,20170522
082230-99999,+40.371,-003.785,+0691.0,19730719,20170522
586340-99999,+28.683,+118.250,+0094.0,19570601,20100424
515730-99999,+42.950,+089.233,+0039.3,19560820,20170522
720942-99999,+41.241,-096.594,+0373.1,20110517,20170522
419470-99999,+22.783,+089.533,+0004.0,19811214,20170522
710260-99999,+50.033,-110.717,+0715.0,20030330,20170522
714650-99999,+42.250,-081.900,+0178.0,19860117,20170522
997073-99999,+26.133,-094.900,+0010.0,20130206,20170522
573470-99999,+00.000,+000.000,-0999.0,19731008,20020107
642040-99999,-05.850,+013.100,+0022.0,19730612,20130210
996010-99999,+15.100,-079.900,+0000.0,19920829,19930927
264770-99999,+56.350,+030.620,+0106.0,19320101,20170522
421480-99999,+29.033,+079.467,+0233.0,20070520,20170522
486022-99999,+06.194,+100.403,+0004.6,20040706,20170522
853150-99999,-20.050,-063.567,+0792.0,19460117,20170522
722535-99999,+29.383,-098.583,+0211.0,19730101,20041231
725835-99999,+40.600,-116.867,+1381.0,20000101,20041231
760620-99999,+31.333,-113.550,+0003.0,20050430,20050430
810030-99999,+06.817,-058.117,+0000.6,20160727,20170522
722025-12849,+26.072,-080.154,+0003.4,19730101,20100731
029670-99999,+60.283,+027.183,+0005.5,20040803,20170522
949999-00258,-35.300,+148.920,+0625.0,19561231,19631231
067560-99999,+46.467,+008.933,+0552.0,19881001,20170522
144420-99999,+44.033,+016.200,+0255.0,19960227,20170522
949999-00250,-34.120,+150.820,+0065.0,19720630,19751231
949999-00253,-35.300,+149.100,+0581.0,19611231,19641231
171990-99999,+38.350,+038.317,+0948.0,20040713,20131125
949999-00255,-36.220,+149.130,+0839.4,19691231,19710730
949999-00254,-34.750,+149.870,+0701.6,19581231,19701222
949999-00257,-36.220,+149.130,+0860.0,19710630,19730530
714010-99999,+49.117,-117.733,+0566.9,20040823,20170522
728790-99999,+53.567,-113.517,+0671.0,19730101,19770630
725014-99999,+41.083,-071.917,+0002.0,19990114,20051231
376860-99999,+40.783,+043.833,+1512.0,19480101,19900804
024930-99999,+59.750,+019.417,+0015.0,20010701,20170522
998232-99999,+30.217,-088.017,+0033.0,20090120,20121231
484370-99999,+15.233,+103.250,+0184.0,20040405,20170522
725947-99999,+40.770,-124.230,+0002.0,19750916,19960619
026220-99999,+56.850,+013.883,+0148.0,19770701,20170522
354980-99999,+48.783,+073.667,+0724.0,20010927,20081107
726904-24231,+43.239,-123.355,+0160.0,19800514,20170523
749207-99999,+65.733,-118.917,+0171.0,19480201,19480901
661180-99999,-06.270,+014.247,+0566.9,19811011,20170522
116500-99999,+49.617,+015.583,+0456.0,19400301,19431231
607100-99999,+36.980,+008.877,+0070.1,19741001,20170522
999999-41413,+15.000,+145.633,+0075.9,19450630,19460228
161920-99999,+43.433,+013.583,+0197.0,20050727,20170522
340850-99999,+52.033,+047.750,+0030.0,19740904,20030112
111930-99999,+47.333,+016.217,+0340.0,20060726,20170522
868890-99999,-22.333,-042.677,+1047.5,20160704,20170522
419290-99999,+23.600,+089.850,+0009.0,19440101,20170522
432710-99999,+13.533,+078.500,+0701.0,19730101,20170522
600310-99999,+00.000,+000.000,-0999.0,19870301,20041205
702084-99999,+62.783,-164.483,+0004.0,19440412,20051231
485740-99999,+06.800,+100.383,+0025.0,20040930,20170522
388690-99999,+38.167,+072.633,+3276.0,19590101,20170522
722599-03971,+32.681,-096.868,+0200.6,20060101,20170523
412720-99999,+23.817,+057.283,+0039.0,20130101,20170522
076750-99999,+43.385,+006.387,+0080.8,19760309,20170522
846865-99999,-13.700,-073.350,+3444.0,19741112,19940405
762556-99999,+27.967,-110.950,+0027.0,19940108,19940824
569830-99999,+23.700,+103.833,+1524.0,19800701,20020529
998189-99999,+28.933,-095.300,+0004.0,20080721,20170522
720646-99999,+37.513,-122.501,+0020.4,20090717,20170522
042090-99999,+72.770,-056.170,+0063.0,19840901,20060114
552940-99999,+32.267,+091.667,+4724.0,19801001,20020207
723935-99999,+34.717,-120.567,+0100.0,19950505,20020308
720962-99999,+32.214,-083.128,+0092.7,20111021,20170522
681840-99999,-25.100,+030.467,+1425.0,19620801,20170522
767441-99999,+18.017,-092.950,+0033.0,19730101,19900219
415300-99999,+34.017,+071.583,+0360.0,19440101,20170522
403750-99999,+28.365,+036.619,+0777.5,19730101,20170522
718937-99999,+50.330,-125.430,+0023.0,19770701,20011213
567390-99999,+24.983,+098.500,+1696.9,19570701,20170522
342730-99999,+50.950,+046.967,+0050.0,19620803,20170514
998000-99999,+29.650,-081.217,+0004.0,20071016,20170522
569770-99999,+22.617,+101.817,+1121.0,19730101,20170522
800440-99999,+09.333,-075.283,+0081.0,19500101,20120313
021250-99999,+60.317,+012.700,+0178.0,19730101,19770630
317350-99999,+48.528,+135.188,+0075.0,19311231,20170522
601560-99999,+33.367,-007.590,+0199.9,19421121,20170522
722959-99999,+32.870,-117.250,+0004.0,19780823,19900321
575940-99999,+00.000,+000.000,-0999.0,19800705,20020822
471140-99999,+37.438,+127.960,+0100.3,19540424,20170522
014690-99999,+60.167,+010.250,+0140.0,20050719,20170522
680240-99999,-21.700,+021.650,+1100.0,19590101,20170515
074864-99999,+45.450,+004.933,+0189.0,19801201,19840802
838130-99999,-24.783,-050.000,+1009.0,19360829,20070925
680010-99999,-17.633,+024.183,+0985.0,20071229,20120402
999999-23122,+34.100,-117.250,+0335.0,19710101,20170523
890090-99999,-90.000,+000.000,+2835.0,20000101,20041231
722343-54826,+42.351,-086.256,+0203.0,20060101,20170523
143015-99999,+45.467,+018.817,+0088.0,20040803,20110915
488250-99999,+20.967,+105.767,+0007.9,19800808,20170522
711320-99999,+59.250,-105.833,+0250.0,19860725,20170522
575730-99999,+29.817,+112.883,+0027.0,19740805,20011003
259150-99999,+59.617,+151.333,+0004.0,19590101,19800220
716445-99999,+45.970,-066.650,+0008.0,20050524,20151104
150105-99999,+47.667,+023.667,+0152.0,19730621,19900127
725478-99999,+42.437,-093.869,+0342.0,19950423,20051231
414430-99999,+14.663,+049.375,+0016.5,19920301,20150326
783470-99999,+22.150,-078.750,+0016.0,19730501,20160113
358490-99999,+45.767,+062.117,+0068.0,19340201,20170522
687470-99999,-32.783,+026.633,+0455.0,19970701,20170522
082900-99999,+39.150,-000.433,+0020.0,19730102,19870530
720579-99999,+29.342,-098.851,+0235.0,20080825,20130430
306690-99999,+53.067,+117.483,+0708.0,19480101,20150413
717690-99999,+49.350,-124.150,+0013.0,19950423,20170522
860336-99999,-22.642,-055.830,+0570.9,20090511,20170131
944940-99999,-26.617,+144.250,+0198.0,19561231,20140328
997261-99999,+43.950,-086.440,+0179.4,20041122,20170522
722275-99999,+31.309,-086.394,+0094.5,19730101,20051230
720297-99999,+37.233,-076.717,+0015.0,20040525,20051231
942690-99999,-18.200,+142.233,+0119.0,19611231,20140303
949999-00174,-27.980,+153.200,+0525.0,19561231,19631231
996120-99999,+54.540,-012.360,+0000.0,19921207,20170522
722046-12898,+28.517,-080.800,+0010.7,20060101,20170523
716880-99999,+50.150,-123.117,+0884.0,20050724,20170522
725646-99999,+41.150,-105.400,+2524.0,20030319,20080928
041960-99999,+64.800,-013.850,+0034.0,20141113,20160503
949120-99999,-37.883,+147.567,+0050.0,19900201,20170522
037061-99999,+51.217,-004.083,+0061.0,20070307,20070307
038530-99999,+51.009,-002.639,+0022.9,19730101,20170522
717094-99999,+47.417,-061.783,+0010.0,19781205,19870513
604000-99999,+36.750,+005.100,+0013.0,19490402,20051221
725354-99999,+41.717,-086.000,+0237.0,19810722,20041231
412920-99999,+22.517,+058.117,+0378.0,20140707,20170522
367290-99999,+46.167,+080.933,+0397.0,19530216,20090612
765430-99999,+22.000,-098.767,+0104.0,19750814,20160419
026670-99999,+56.150,+015.583,+0008.0,20100503,20170522
948610-99999,-36.150,+144.767,+0097.0,19591231,20170521
072950-99999,+47.633,+006.867,+0423.0,19730103,20090915
420570-99999,+32.233,+075.633,+0312.0,19730102,19750831
999999-34062,+48.817,+007.200,+0313.0,19541024,19661118
246680-99999,+63.317,+132.017,+0090.9,19590101,20170522
165970-99999,+35.857,+014.478,+0091.4,19310104,20170522
746110-03182,+35.283,-116.633,+0075.6,20130101,20170313
118800-99999,+48.167,+018.867,+0140.0,19780308,20170522
724338-99999,+38.533,-089.833,+0140.0,20000101,20041231
289160-99999,+52.933,+054.750,+0190.0,19591201,20170522
085600-99999,+40.717,-007.883,+0644.0,19971201,20170522
304930-99999,+55.967,+124.883,+0861.0,19361231,20170522
938440-99999,-46.412,+168.313,+0001.5,19490101,19950531
431770-99999,+16.550,+079.550,+0106.0,19440101,20170522
841310-99999,-00.783,-075.517,+0220.0,19790401,20020315
338830-99999,+46.300,+028.633,+0133.0,19590101,20170522
164750-99999,+36.983,+014.617,+0210.0,20050727,20170522
034850-99999,+52.783,+000.733,+0076.0,19730101,19760114
741010-99999,+53.250,-131.817,+0006.0,19730101,19770630
066080-99999,+47.050,+006.983,+1136.1,20130905,20170522
106260-99999,+49.850,+007.600,+0396.0,19730101,20010421
726561-94997,+46.447,-095.212,+0417.6,20060101,20170523
021350-99999,+65.567,+017.867,+0393.0,19730101,20170522
410260-99999,+21.500,+039.200,+0015.0,19560101,20061026
286240-99999,+55.100,+055.350,+0162.0,19900201,19931220
996690-99999,+53.800,+004.300,+0000.0,20030809,20041118
720308-04992,+41.196,-096.112,+0319.7,20060101,20170523
111510-99999,+47.950,+013.600,+0496.0,19830701,20050819
749273-99999,+36.133,+006.617,+0770.0,19430206,19430930
912460-41606,+19.283,+166.650,+0007.0,20100801,20170523
715250-99999,+49.917,-110.917,+0766.0,20041005,20170522
889560-99999,-66.883,-066.950,+0000.0,19560701,19580630
125250-99999,+50.833,+017.433,+0047.0,19380815,19430531
787030-99999,+16.317,-086.523,+0005.5,19900105,20170522
916590-99999,-17.000,+178.700,+0036.0,19730101,20170522
255630-99999,+64.735,+177.741,+0059.1,19331201,20170522
724356-53866,+39.578,-085.803,+0245.1,20060101,20170523
710337-99999,+54.300,-130.883,+0021.0,19990115,20011213
307570-99999,+52.117,+112.667,+0968.0,19591127,20020423
081860-99999,+41.633,+002.017,+1092.0,19731108,20030201
085500-99999,+39.067,-008.400,+0167.0,20040523,20060323
